Sale,Area,Bed,Bath,Crime_Rate,Car_Commute_Percentage,Elemenatary_School,Middle_School,High_School,Total_School,Restaurant,Grocery,Nightlife
512000,"South Boston, Boston, MA",3.0,1.0,1,53,6,4,4,14,108,22,46
448000,"South Boston, Boston, MA",3.0,1.0,1,53,4,5,5,14,484,83,175
392000,"South Boston, Boston, MA",2.0,1.0,2,53,5,5,5,15,440,82,155
560000,"South Boston, Boston, MA",4.0,2.0,1,53,7,6,6,19,215,54,74
368000,"South Boston, Boston, MA",2.0,1.0,1,53,5,3,3,11,106,22,46
680000,"South Boston, South Boston, MA",4.0,1.0,3,53,4,3,3,10,242,50,70
736000,"South Boston, South Boston, MA",4.0,1.0,1,53,5,3,3,11,126,20,50
384000,"South Boston, South Boston, MA",2.0,1.0,1,53,4,3,3,10,83,15,42
400000,"South Boston, Boston, MA",2.0,1.0,1,53,4,4,4,12,474,82,168
384000,"South Boston, Boston, MA",2.0,1.0,1,53,5,3,3,11,185,36,75
368000,"South Boston, Boston, MA",2.0,1.0,1,53,5,3,3,11,106,22,46
736000,"South Boston, Boston, MA",4.0,1.0,1,53,4,3,3,10,118,24,49
544000,"South Boston, Boston, MA",3.0,1.0,1,53,6,6,6,18,372,75,115
400000,"South Boston, Boston, MA",2.0,1.0,1,53,6,4,4,14,108,22,46
436000,"South Boston, Boston, MA",3.0,1.0,1,53,7,6,6,19,215,54,74
408000,"South Boston, South Boston, MA",2.0,1.0,1,53,5,3,3,11,185,36,75
280000,"South Boston, Boston, MA",1.0,1.0,1,53,7,6,6,19,230,57,78
280000,"South Boston, Boston, MA",1.0,1.0,1,53,7,6,6,19,230,57,78
384000,"South Boston, South Boston, MA",2.0,1.0,1,53,5,3,3,11,114,24,47
720000,"South Boston, South Boston, MA",4.0,1.0,3,53,4,3,3,10,242,50,70
544000,"South Boston, Boston, MA",3.0,1.0,1,53,5,4,4,13,190,46,66
512000,"South Boston, Boston, MA",3.0,1.0,1,53,5,5,5,15,278,56,90
376000,"South Boston, Boston, MA",2.0,1.0,1,53,5,3,3,11,185,36,75
336000,"South Boston, Boston, MA",2.0,1.0,1,53,2,2,0,4,744,96,284
336000,"South Boston, Boston, MA",2.0,1.0,2,53,5,5,5,15,454,81,166
416000,"South Boston, South Boston, MA",2.0,1.0,3,53,3,3,0,6,266,57,86
432000,"South Boston, Boston, MA",2.0,1.0,1,53,5,4,4,13,165,41,61
416000,"South Boston, South Boston, MA",2.0,1.0,1,53,5,3,3,11,153,32,61
416000,"South Boston, Boston, MA",2.0,1.0,3,53,7,7,7,21,191,44,70
416000,"South Boston, South Boston, MA",2.0,1.0,2,53,5,5,5,15,259,55,86
432000,"South Boston, Boston, MA",2.0,1.0,1,53,4,3,3,10,87,15,43
400000,"South Boston, Boston, MA",2.0,1.0,1,53,5,5,5,15,416,76,141
616000,"South Boston, Boston, MA",4.0,2.0,1,53,5,3,3,11,124,26,51
479840,"South Boston, Boston, MA",5.0,2.0,1,53,7,6,6,19,215,54,74
672000,"South Boston, South Boston, MA",4.0,2.0,2,53,5,5,5,15,259,55,86
432000,"South Boston, Boston, MA",2.0,1.0,1,53,4,3,3,10,93,21,45
392000,"South Boston, Boston, MA",2.0,1.0,1,53,5,3,3,11,99,20,45
560000,"South Boston, South Boston, MA",3.0,1.0,1,53,5,3,3,11,128,27,53
432000,"South Boston, Boston, MA",2.0,1.0,1,53,3,2,2,7,186,39,74
608000,"South Boston, Boston, MA",4.0,2.0,1,53,5,3,3,11,107,18,44
448000,"South Boston, South Boston, MA",2.0,1.0,1,53,5,3,3,11,105,19,44
288000,"South Boston, Boston, MA",1.0,1.0,2,53,5,5,5,15,259,55,86
296000,"South Boston, Boston, MA",1.0,1.0,1,53,5,3,3,11,124,25,51
456000,"South Boston, South Boston, MA",2.0,1.0,1,53,5,5,5,15,454,81,166
448000,"South Boston, South Boston, MA",2.0,1.0,2,53,5,5,5,15,429,81,147
752000,"South Boston, Boston, MA",4.0,2.0,3,53,5,4,4,13,236,48,75
312000,"South Boston, South Boston, MA",1.0,1.0,3,53,4,3,3,10,242,50,70
400000,"South End, Boston, MA",3.0,1.0,5,32,4,5,5,14,522,84,169
416000,"South End, Boston, MA",3.0,1.0,5,32,4,5,5,14,522,84,169
480000,"South End, Boston, MA",3.0,1.0,3,32,3,5,5,13,575,83,188
520000,"South End, Boston, MA",3.0,1.0,5,32,4,5,5,14,522,84,169
312000,"South End, Boston, MA",1.0,1.0,4,32,4,4,4,12,589,93,199
696000,"South End, Boston, MA",3.0,1.0,3,28,4,4,4,12,882,112,296
280000,"South End, Boston, MA",1.0,1.0,2,32,2,4,4,10,619,87,229
320000,"South End, Boston, MA",1.0,1.0,1,32,3,3,3,9,647,87,233
432000,"South End, Boston, MA",2.0,1.0,5,32,4,4,4,12,576,87,202
432000,"South End, Boston, MA",2.0,1.0,4,32,4,4,4,12,589,93,199
344000,"South End, Boston, MA",1.0,1.0,3,32,4,5,5,14,576,84,203
320000,"South End, Boston, MA",1.0,1.0,3,32,3,4,4,11,643,94,213
448000,"South End, Boston, MA",2.0,1.0,1,32,4,4,4,12,891,121,300
462400,"South End, Boston, MA",2.0,1.0,4,32,4,4,4,12,979,121,359
608000,"South End, Boston, MA",3.0,1.0,2,32,4,4,4,12,891,121,300
752000,"South End, Boston, MA",4.0,1.0,2,32,2,4,4,10,605,84,226
672000,"South End, Boston, MA",3.0,1.0,3,32,4,5,5,14,576,84,203
464000,"South End, Boston, MA",2.0,1.0,2,32,4,4,4,12,700,102,241
480000,"South End, Boston, MA",2.0,1.0,2,32,4,4,4,12,700,102,241
464000,"South End, Boston, MA",2.0,1.0,2,32,4,5,5,14,783,111,260
496000,"South End, Boston, MA",2.0,1.0,2,32,5,5,5,15,789,113,259
480000,"South End, Boston, MA",2.0,1.0,1,32,4,5,5,14,646,96,212
480000,"South End, Boston, MA",2.0,1.0,4,32,3,4,4,11,636,90,231
676000,"South End, Boston, MA",3.0,1.0,5,32,4,5,5,14,566,84,203
351200,"South End, Boston, MA",1.0,1.0,2,32,5,5,5,15,938,117,332
384000,"South End, Boston, MA",1.0,1.0,5,32,3,3,3,9,726,101,253
720000,"South End, Boston, MA",4.0,1.0,4,32,3,4,4,11,610,85,222
368000,"South End, Boston, MA",1.0,1.0,5,32,4,5,5,14,623,95,206
880000,"South End, Roxbury Crossing, MA",4.0,1.0,3,23,1,5,5,11,601,84,183
512000,"South End, Boston, MA",2.0,1.0,2,32,4,4,4,12,700,102,241
384000,"South End, Roxbury Crossing, MA",2.0,1.0,2,23,2,6,6,14,608,85,189
384000,"South End, Roxbury Crossing, MA",2.0,1.0,2,23,2,6,6,14,608,85,189
368000,"South End, Boston, MA",1.0,1.0,4,32,3,4,4,11,627,90,226
320000,"South End, Roxbury Crossing, MA",1.0,1.0,2,23,1,5,5,11,601,84,183
384000,"South End, Boston, MA",1.0,1.0,5,32,4,5,5,14,576,87,202
384000,"South End, Boston, MA",1.0,1.0,5,32,3,3,3,9,726,101,253
320000,"South End, Roxbury Crossing, MA",1.0,1.0,2,23,0,4,5,9,586,78,177
504000,"South End, Boston, MA",2.0,1.0,1,32,5,5,5,15,832,119,272
640000,"South End, Roxbury Crossing, MA",4.0,2.0,3,23,2,6,6,14,608,85,189
668000,"South End, Boston, MA",4.0,2.0,5,32,4,5,5,14,606,91,210
992000,"South End, Boston, MA",4.0,2.0,2,32,3,4,4,11,643,90,232
480000,"South End, Boston, MA",2.0,1.0,4,32,4,4,4,12,589,93,199
480000,"South End, Boston, MA",2.0,1.5,2,32,4,4,4,12,700,102,241
480000,"South End, Boston, MA",2.0,2.0,5,32,4,5,5,14,566,84,203
480000,"South End, Boston, MA",2.0,2.0,2,32,3,4,4,11,643,90,232
320000,"South End, Roxbury Crossing, MA",1.0,1.0,3,23,2,6,6,14,608,85,189
400000,"South End, Boston, MA",1.0,1.0,4,32,3,4,4,11,605,86,225
960000,"South End, Roxbury Crossing, MA",4.0,1.5,2,23,2,6,6,14,608,85,189
640000,"South End, Boston, MA",3.0,2.5,4,32,3,4,4,11,618,87,229
648000,"South End, Boston, MA",3.0,2.0,4,32,3,4,4,11,605,86,225
570000,"South End, Boston, MA",3.0,1.0,4,32,4,4,4,12,979,121,359
512000,"South End, Boston, MA",2.0,1.0,2,32,2,4,4,10,619,87,229
528000,"South End, Boston, MA",2.0,1.0,1,32,3,3,3,9,803,115,270
368000,"South End, Boston, MA",2.0,1.0,3,23,2,6,6,14,613,84,194
576000,"South End, Boston, MA",2.0,1.0,2,32,3,4,4,11,619,87,229
576000,"South End, Boston, MA",2.0,1.0,5,32,4,4,4,12,726,101,253
424000,"South End, Roxbury Crossing, MA",2.0,1.0,2,23,2,6,6,14,608,85,189
560000,"South End, Boston, MA",2.0,1.0,4,32,2,2,2,6,658,106,219
606400,"South End, Boston, MA",2.0,1.0,4,32,4,4,4,12,979,121,359
448000,"South End, Boston, MA",1.0,1.0,2,32,4,4,4,12,700,102,241
360000,"South End, Roxbury Crossing, MA",1.0,1.0,3,23,1,5,5,11,601,84,183
568000,"South End, Roxbury Crossing, MA",3.0,1.0,2,23,1,5,5,11,586,85,181
568000,"South End, Roxbury Crossing, MA",3.0,1.0,2,23,1,5,5,11,586,85,181
544000,"South End, Boston, MA",2.0,1.0,4,32,3,4,4,11,533,82,168
560000,"South End, Boston, MA",2.0,1.0,5,32,4,5,5,14,792,106,263
532000,"South End, Boston, MA",3.0,2.5,4,32,3,4,4,11,533,82,168
576000,"South End, Roxbury Crossing, MA",3.0,1.0,2,23,1,5,5,11,601,84,183
544000,"South End, Boston, MA",3.0,1.0,2,23,2,6,6,14,613,84,194
544000,"South End, Roxbury Crossing, MA",3.0,1.0,2,23,2,6,6,14,602,85,191
704000,"South End, Boston, MA",3.0,1.0,3,32,3,3,3,9,674,95,238
456000,"South End, Boston, MA",1.0,1.0,3,32,3,3,3,9,982,119,364
416000,"South End, Boston, MA",1.0,1.0,5,32,4,5,5,14,760,106,247
544000,"South End, Roxbury Crossing, MA",3.0,1.0,2,23,2,6,6,14,613,84,194
832000,"South End, Boston, MA",4.0,1.0,3,32,1,3,3,7,618,82,225
544000,"South End, Boston, MA",2.0,2.0,2,32,4,4,4,12,941,122,333
416000,"South End, Boston, MA",2.0,1.0,2,23,2,6,6,14,608,85,189
1040000,"South End, Boston, MA",5.0,2.0,3,23,2,6,6,14,598,84,188
464000,"South End, Roxbury Crossing, MA",2.0,1.0,2,23,1,5,5,11,586,85,181
544000,"South End, Boston, MA",3.0,1.0,2,23,2,6,6,14,613,84,194
448000,"South End, Roxbury Crossing, MA",2.0,1.0,3,23,2,6,6,14,601,84,183
638400,"South End, Boston, MA",3.0,2.0,4,32,3,3,3,9,792,111,253
736000,"South End, Boston, MA",3.0,2.5,4,32,3,4,4,11,533,82,168
496000,"South End, Roxbury Crossing, MA",2.0,1.0,2,23,1,5,5,11,601,84,183
448000,"South End, Roxbury Crossing, MA",2.0,1.0,3,23,2,6,6,14,601,84,183
792000,"South End, Boston, MA",3.0,1.5,3,28,4,4,4,12,860,115,282
556000,"South End, Boston, MA",2.0,1.5,4,32,2,2,2,6,658,106,219
1120000,"South End, Boston, MA",5.0,3.0,2,23,1,5,5,11,586,85,181
640000,"South End, Boston, MA",2.0,1.0,4,28,4,4,4,12,860,115,282
768000,"South End, Boston, MA",4.0,2.0,5,32,4,5,5,14,606,91,210
510400,"South End, Roxbury Crossing, MA",2.0,1.0,2,23,1,5,5,11,601,84,183
680000,"South End, Boston, MA",3.0,2.0,3,23,2,6,6,14,598,84,188
768000,"South End, Roxbury Crossing, MA",3.0,2.0,3,23,2,6,6,14,608,85,189
608000,"South End, Boston, MA",2.0,1.0,5,32,4,5,5,14,576,87,202
472000,"South End, Boston, MA",1.0,1.0,3,32,1,3,3,7,616,87,210
544000,"South End, Boston, MA",1.0,1.0,2,32,3,4,4,11,667,95,236
544000,"South End, Boston, MA",1.0,1.0,2,32,4,4,4,12,648,104,218
640000,"South End, Roxbury Crossing, MA",2.0,1.0,3,23,2,6,6,14,601,84,183
720000,"South End, Boston, MA",3.0,2.0,4,32,3,4,4,11,605,86,225
560000,"South End, Boston, MA",1.0,1.0,5,32,4,5,5,14,760,106,247
304000,"South End, Boston, MA",1.0,1.0,2,20,5,5,5,15,910,117,308
536000,"South End, Boston, MA",1.0,1.0,2,28,4,4,4,12,903,115,307
515600,"South End, Boston, MA",2.0,2.0,3,32,2,3,3,8,973,120,364
520000,"South End, Boston, MA",1.0,1.0,3,28,5,5,5,15,860,115,282
848000,"South End, Boston, MA",2.0,2.0,2,32,4,5,5,14,783,111,260
821040,"South End, Boston, MA",3.0,2.0,5,32,4,4,4,12,740,112,236
640000,"South End, Boston, MA",2.0,1.0,4,32,3,4,4,11,636,90,231
1399840,"South End, Boston, MA",3.0,2.0,2,32,2,3,3,8,1003,137,373
592000,"South End, Boston, MA",2.0,2.0,5,32,4,5,5,14,623,95,206
600000,"South End, Boston, MA",1.0,1.0,5,32,4,5,5,14,522,84,169
600000,"South End, Boston, MA",2.0,2.0,2,32,4,4,4,12,941,122,333
496000,"South End, Boston, MA",1.0,1.0,4,28,4,4,4,12,858,110,285
552000,"South End, Boston, MA",1.0,1.0,2,28,4,4,4,12,903,115,307
192000,"South End, Boston, MA",1.0,0.0,3,23,2,6,6,14,602,85,191
1040000,"South End, Roxbury Crossing, MA",5.0,3.5,3,23,2,6,6,14,587,85,179
176000,"South End, Boston, MA",1.0,0.0,2,32,2,3,3,8,498,77,152
176000,"South End, Boston, MA",1.0,0.0,2,32,2,3,3,8,498,77,152
652000,"South End, Boston, MA",3.0,2.0,3,32,1,3,3,7,623,86,209
652000,"South End, Boston, MA",3.0,2.0,3,32,1,3,3,7,617,86,217
2697840,"South End, Boston, MA",3.0,3.5,3,32,4,4,4,12,1023,136,375
360000,"South End, Boston, MA",3.0,1.0,3,32,3,3,3,9,953,120,343
296000,"South End, Boston, MA",1.0,1.0,2,32,4,4,4,12,648,104,218
272000,"South End, Boston, MA",1.0,1.0,2,32,2,4,4,10,619,87,229
296000,"South End, Boston, MA",1.0,1.0,5,32,4,5,5,14,718,104,247
272000,"South End, Boston, MA",1.0,1.0,2,32,2,4,4,10,619,87,229
296000,"South End, Boston, MA",1.0,1.0,5,32,4,5,5,14,718,104,247
448000,"South End, Boston, MA",4.0,1.0,2,32,4,4,4,12,666,103,226
448000,"South End, Boston, MA",4.0,1.0,2,32,3,3,3,9,648,104,218
440000,"South End, Boston, MA",2.0,1.0,5,28,4,5,5,14,826,109,276
384000,"South End, Boston, MA",2.0,1.0,1,32,5,5,5,15,820,118,265
544000,"Fenway, Boston, MA",3.0,1.0,3,21,1,1,1,3,634,59,201
584000,"Fenway, Boston, MA",3.0,1.0,3,21,1,1,1,3,651,58,213
576000,"Fenway, Boston, MA",3.0,1.0,3,21,1,1,1,3,651,58,213
576000,"Fenway, Boston, MA",3.0,1.0,1,21,0,1,3,4,592,59,179
568000,"Fenway, Boston, MA",3.0,1.0,3,21,0,1,3,4,609,65,191
552000,"Fenway, Boston, MA",3.0,1.0,3,21,1,1,1,3,634,59,201
576000,"Fenway, Boston, MA",3.0,1.0,3,21,0,1,3,4,625,60,196
576000,"Fenway, Boston, MA",3.0,1.0,3,21,1,1,1,3,651,58,213
416000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
428000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,609,65,191
400000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,610,58,188
400000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
476000,"Fenway, Boston, MA",2.0,1.0,4,32,1,2,2,5,625,80,229
616000,"Fenway, Boston, MA",3.0,1.0,3,21,0,1,3,4,628,59,197
428000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,655,60,212
410400,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,679,61,221
436000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,614,65,195
440000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,651,58,213
432000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,614,65,195
424000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
424000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,609,65,191
456000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
448000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,614,65,195
512000,"Fenway, Boston, MA",2.0,1.0,4,32,1,2,2,5,625,80,229
320000,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,655,60,212
320000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
320000,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,655,60,212
416000,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,679,61,221
432000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,610,58,188
464000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,651,58,213
456000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
464000,"Fenway, Boston, MA",2.0,1.0,1,21,0,2,3,5,586,59,176
464000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,599,58,183
456000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
600800,"Fenway, Boston, MA",3.0,1.0,2,21,1,1,1,3,679,61,221
632000,"Fenway, Boston, MA",3.0,1.0,2,21,1,1,1,3,635,60,196
432000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
336000,"Fenway, Boston, MA",1.0,1.0,4,21,0,1,3,4,614,65,195
328000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,609,65,191
336000,"Fenway, Boston, MA",1.0,1.0,4,21,0,1,3,4,614,65,195
464000,"Fenway, Boston, MA",2.0,1.0,2,21,0,1,3,4,644,65,220
336000,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,679,61,221
340000,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,655,60,212
456000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,655,60,212
488800,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
488800,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
488800,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
496000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
480000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,609,65,191
480000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
480000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
480000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
488800,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
480000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
480000,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,687,62,233
496000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,628,59,197
304000,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,687,62,233
359520,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,687,62,233
480000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,651,58,213
368000,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,679,61,221
368000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,609,65,191
375520,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,687,62,233
376000,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,679,61,221
632000,"Fenway, Boston, MA",3.0,1.0,3,21,0,1,3,4,628,59,197
1040000,"Fenway, Boston, MA",5.0,2.0,3,21,0,1,3,4,634,60,211
456000,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,679,61,221
366080,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,651,58,213
1232000,"Fenway, Boston, MA",5.0,2.5,3,21,0,1,3,4,629,65,198
768000,"Fenway, Boston, MA",3.0,1.0,2,21,1,1,1,3,635,60,196
464000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
496000,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,635,60,196
528000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
544000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
376000,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,655,60,212
536320,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,687,62,233
384000,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,679,61,221
370080,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,672,61,221
512000,"Fenway, Boston, MA",2.0,1.0,1,21,0,2,3,5,586,59,176
512000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,651,58,213
499200,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
512000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
512000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,629,65,198
560000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
608000,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,621,59,192
612000,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,679,61,221
664000,"Fenway, Boston, MA",3.0,1.5,3,21,1,1,1,3,655,60,212
528000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,651,58,213
464000,"Fenway, Boston, MA",2.0,2.0,2,21,1,1,1,3,635,60,196
384000,"Fenway, Boston, MA",1.0,1.0,4,21,0,1,3,4,644,65,220
400000,"Fenway, Boston, MA",1.0,1.0,1,21,0,1,3,4,592,59,179
400000,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,656,62,205
392000,"Fenway, Boston, MA",1.0,1.0,1,21,0,1,3,4,592,59,179
396000,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,651,58,213
384000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
383520,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,687,62,233
512000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,629,65,198
608000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,614,65,195
896000,"Fenway, Boston, MA",3.0,2.0,3,21,0,1,3,4,629,65,198
576000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,634,60,211
576000,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,635,60,196
384000,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,651,58,213
584000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,651,58,213
524000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,651,58,213
483200,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,662,60,228
704000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,614,65,195
624000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
624000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
424000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
440000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
424000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,634,60,211
440000,"Fenway, Boston, MA",1.0,1.0,1,21,4,5,5,14,511,60,138
440000,"Fenway, Boston, MA",1.0,1.0,1,21,4,5,5,14,511,60,138
424000,"Fenway, Boston, MA",1.0,1.0,1,21,4,5,5,14,508,61,137
1024000,"Fenway, Boston, MA",5.0,1.0,1,21,0,1,3,4,616,59,191
416000,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,655,60,212
624000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,634,60,211
612000,"Fenway, Boston, MA",2.0,1.0,2,21,1,1,1,3,679,61,221
584000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,610,58,188
720000,"Fenway, Boston, MA",3.0,2.0,2,21,1,1,1,3,635,60,196
449600,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
449600,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
456000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
456000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
449600,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
445600,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
456000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,644,65,220
390560,"Fenway, Boston, MA",1.0,1.0,3,21,1,1,1,3,672,61,221
612000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,655,60,212
560000,"Fenway, Boston, MA",2.0,1.5,2,21,1,1,1,3,679,61,221
592000,"Fenway, Boston, MA",2.0,1.0,3,21,1,1,1,3,655,60,212
480000,"Fenway, Boston, MA",1.0,1.0,1,21,4,5,5,14,511,60,138
400960,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,687,62,233
636000,"Fenway, Boston, MA",2.0,1.0,3,21,0,1,3,4,644,65,220
404000,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,679,61,221
419200,"Fenway, Boston, MA",1.0,1.0,2,21,1,1,1,3,687,62,233
624000,"Fenway, Boston, MA",2.0,1.0,1,21,0,1,3,4,592,59,179
624000,"Fenway, Boston, MA",2.0,1.0,4,21,0,1,3,4,614,65,195
432000,"Fenway, Boston, MA",1.0,1.0,3,21,0,1,3,4,628,59,197
680000,"Fenway, Boston, MA",3.0,1.0,2,15,1,1,1,3,635,60,196
424000,"Fenway, Boston, MA",1.0,1.0,1,21,0,1,3,4,592,59,179
768000,"Fenway, Boston, MA",3.0,1.0,1,15,1,1,1,3,653,61,207
320000,"Mission Hill, Boston, MA",2.0,1.0,1,21,7,8,8,23,339,35,70
544000,"Mission Hill, Boston, MA",4.0,1.0,1,21,7,8,8,23,339,35,70
544000,"Mission Hill, Roxbury Crossing, MA",4.0,1.0,1,23,10,10,10,30,366,43,78
464000,"Mission Hill, Boston, MA",3.0,1.0,2,21,7,8,8,23,339,35,70
464000,"Mission Hill, Boston, MA",3.0,1.0,2,21,7,8,8,23,339,35,70
424000,"Mission Hill, Roxbury Crossing, MA",3.0,1.0,1,23,8,6,6,20,374,46,85
384000,"Mission Hill, Roxbury Crossing, MA",3.0,1.0,2,23,10,9,9,28,294,42,49
456000,"Mission Hill, Boston, MA",3.0,1.0,1,23,10,9,9,28,343,45,76
448000,"Mission Hill, Roxbury Crossing, MA",3.0,1.0,3,23,8,9,9,26,381,42,86
456000,"Mission Hill, Boston, MA",3.0,1.0,1,21,9,8,8,25,298,34,59
640000,"Mission Hill, Boston, MA",5.0,1.0,1,23,9,7,7,23,312,44,63
359200,"Mission Hill, Boston, MA",2.0,1.0,1,21,7,7,7,21,325,34,62
367200,"Mission Hill, Boston, MA",2.0,1.0,1,21,7,7,7,21,319,34,64
383200,"Mission Hill, Boston, MA",2.0,1.0,1,21,7,7,7,21,325,34,62
320000,"Mission Hill, Roxbury Crossing, MA",2.0,1.0,1,23,10,8,8,26,305,43,57
